,Hotel_name,name,rating,review,label,review_tokens
134,Hotel Monopoli,Hanna Manurung,3.0,room interior is attractive bathroom is thoughtfully designed to separate showering area and toilet seat air conditioner is functioning very very well cleanliness is handled properly as room is neatly tidied and cleaned location is very strategic and close to daily go to necessities like coffee shop resto book store grocery store however monopoli hotel needs to take serious action for improvement on hotel policy rooftop has karaoke facility which is extremely loud and disturbing customer who is resting at night owner should not merge karaoke area altogether with hotel in one building please consider to have separate building for karaoke and this has been the most common complaint for months from customer yet still going on owner does not take this into consideration maybe poor signal for price idr per night wifi signal is very very poor please provide wifi signal properly no motorbike parking lot i had to park my bike at tanameras since monopoli hotel does not provide basement or back area for parking this also has been second most commom complaint from customer yet again owner does not take this into consideration employees friendliness security at the front door was way much nicer and friendlier than staff at the front desk receptionist no automatic greeting from afar from staff talks casually to me while im asking seemed to be kinda impatient when explaining payment for charge early checking and idr for down payment fee as i believe owner will read and reply this i am so looking forward for monopoli hotel fully commit to take action on improvement seriously and very soon,Negatif,room interior attractive bathroom thoughtfully designed separate showering area toilet seat air conditioner functioning well cleanliness handled properly room neatly tidied cleaned location strategic close daily go necessities like coffee shop resto book store grocery store however monopoli hotel needs take serious action improvement hotel policy rooftop karaoke facility extremely loud disturbing customer resting night owner merge karaoke area altogether hotel one building please consider separate building karaoke common complaint months customer yet still going owner take consideration maybe poor signal price idr night wifi signal poor please provide wifi signal properly motorbike parking lot park bike tanameras since monopoli hotel provide basement back area parking also second commom complaint customer yet owner take consideration employees friendliness security front door way much nicer friendlier staff front desk receptionist automatic greeting afar staff talks casually im asking seemed kinda impatient explaining payment charge early checking idr payment fee believe owner read reply looking forward monopoli hotel fully commit take action improvement seriously soon
135,Hotel Monopoli,Andra Maulana,4.0,great experience staying there for the weekend surprisingly got the grand deluxe with the mezzanine plus is you got a separate area for sleeping minus is when you re in bed and need to go for number in the middle of the night you have to navigate up and down the stairs since the bathroom is in the st floor the location is also prime for ordering food from some of the nicest south jakarta places skip the bfast and just cross the road for some starbucks or order something online from gofood grabfood,Positif,great experience staying weekend surprisingly got grand deluxe mezzanine plus got separate area sleeping minus bed need go number middle night navigate stairs since bathroom st floor location also prime ordering food nicest south jakarta places skip bfast cross road starbucks order something online gofood grabfood
136,Hotel Monopoli,Fristha Pratiwi,4.0,thay have a unique and pretty interior design but in my nights experience i feel the air conditioner in the rented room wasn t cold enough and we can t set whether the fan blower or the temperature,Positif,thay unique pretty interior design nights experience feel air conditioner rented room cold enough set whether fan blower temperature
137,Hotel Monopoli,Lulu Soekardi,4.0,i love the room so much cozy and comfy rooms service location more,Positif,love room much cozy comfy rooms service location
138,Hotel Monopoli,Sekar Karindra,1.0,this used to be one of my fav hotel in jakarta but recently im quite disappointed with their service i had a booking for nights and when i was about to check in there was flood yeah you know kemang area i asked for a refund reschedule directly to the hotel the staff seemed okay with my request but asked me to call traveloka to make the change after calling traveloka they confirmed that the hotel didnt grant my request with no particular reason so if its rainy season better stay somewhere else or if you already booked it and some out of your control situation happen e g flood unless youre god then obv you can control flood better pray theyre willing to compensate,Negatif,used one fav hotel jakarta recently im quite disappointed service booking nights check flood yeah know kemang area asked refund reschedule directly hotel staff seemed okay request asked call traveloka make change calling traveloka confirmed hotel didnt grant request particular reason rainy season better stay somewhere else already booked control situation happen e g flood unless youre god obv control flood better pray theyre willing compensate
139,Hotel Monopoli,Jummi Ishijima,3.0,one of the best designed rooms but unfortunately i had to check out after one night because the music and noise from the rooftop bar was unbearable initially had a mezzanine room on the top floor but the sound and vibrations could be felt right through so i moved to a room on the rd floor but still could hear everything and couldn t sleep until am if i was in jakarta to enjoy the nightlife will definitely stay here but not when i actually need to sleep at night they have regular shows several nights a week so nice place to have fun love love love the rooms,Negatif,one best designed rooms unfortunately check one night music noise rooftop bar unbearable initially mezzanine room top floor sound vibrations could felt right moved room rd floor still could hear everything sleep jakarta enjoy nightlife definitely stay actually need sleep night regular shows several nights week nice place fun love love love rooms
140,Hotel Monopoli,Tari Danawidjaja,2.0,this hotel is beautifully designed it really represents the new york style very chic and stylish staff are very friendly and warm check in was also very smooth however we didnt check review about the hotel so we were really surprised when the front desk informed us about the noise we decided to take the twin bed on nd floor and when the night came it was so noisy both from the rooftop and ground floor i would not recommend this hotel to anyone who needs good sleep unless you wanna party till late and dont need to sleep even if you sleep w plugs u can still hear the noise i ended up slept at am breakfast was mediocre there were small plates of fruits left they only refill the pineapple got scramble eggs and the rest mostly consist of breads a hot porridge would be really nice actually or just walk down the street and you will find traditional indo porridge for a very good price,Negatif,hotel beautifully designed really represents new york style chic stylish staff friendly warm check also smooth however didnt check review hotel really surprised front desk informed us noise decided take twin bed nd floor night came noisy rooftop ground floor would recommend hotel anyone needs good sleep unless wan na party till late dont need sleep even sleep w plugs u still hear noise ended slept breakfast mediocre small plates fruits left refill pineapple got scramble eggs rest mostly consist breads hot porridge would really nice actually walk street find traditional indo porridge good price
141,Hotel Monopoli,Randy,4.0,a good place to stay in the heart of central kemang so its easy to go to entertainment area quite fair price you got breakfast because corona so they deliver the breakfast to your room the car park is not much sometimes you have to park in side road which is hold by some unknown people and you have to pay k idr first if you stay the pool is small cant swim they got bar in rooftop,Positif,good place stay heart central kemang easy go entertainment area quite fair price got breakfast corona deliver breakfast room car park much sometimes park side road hold unknown people pay k idr first stay pool small cant swim got bar rooftop
142,Hotel Monopoli,Melvin rodgers,1.0,stayed near to top floor and there an event on as usual so the staff said we went up to the rooftop bar there was no event and it was empty alomost just the staff liked to play loud music very unlpeasant experience if you want a good nights sleep do not stay at this hotel rooms service location more,Negatif,stayed near top floor event usual staff said went rooftop bar event empty alomost staff liked play loud music unlpeasant experience want good nights sleep stay hotel rooms service location
143,Hotel Monopoli,Indri Yunita,4.0,get transported back in time with the sweet vintage decor like nowhere else in jakarta loved the ambience but please be warned that this is a party hotel as they seem to make major cash from hosting events on weekends at the clubs on the rooftop and in the basement i stayed on rd level and the music from the rooftop was loud i was aware of this prior to booking but booked it anyway they also warned me during check in it was not a big problem for me but i can see why people give stars i guess they came unprepared so in conclusion best way to enjoy your stay here is check the party on their ig check in and get prepared for the party party til drop collapse on your bed definitely not for business travelers and family,Positif,get transported back time sweet vintage decor like nowhere else jakarta loved ambience please warned party hotel seem make major cash hosting events weekends clubs rooftop basement stayed rd level music rooftop loud aware prior booking booked anyway also warned check big problem see people give stars guess came unprepared conclusion best way enjoy stay check party ig check get prepared party party til drop collapse bed definitely business travelers family
144,Hotel Monopoli,Ferdy Pratama,5.0,such a good experience to stay in here with a unique interior and a clean environment if you need some entertainment there are bars in roof top and in underground with weekly frequent music events their breakfast actually pretty tasty with moderate choices menus and plus the soap and shampoos are from the good vibes organic one of indonesias local brand it makes the bathing experiences so greatttt,Positif,good experience stay unique interior clean environment need entertainment bars roof top underground weekly frequent music events breakfast actually pretty tasty moderate choices nus plus soap shampoos good vibes organic one indonesias local brand makes bathing experiences greatttt
145,Hotel Monopoli,Tom Srn,3.0,good hipsterish hotel with cool rooftop and friendly staff the rooms were very clean well designed and generally very nice the somewhat elitist crowd makes it almost feel awkward to be here though the club and bar seem to be a meeting place for the local jakarta elite and go on playing loud music until am the breakfast was good but very very little regarding that it was the most expensive hotel breakfast during our trip in indonesia that was quite disappointing,Negatif,good hipsterish hotel cool rooftop friendly staff rooms clean well designed generally nice somewhat elitist crowd makes almost feel awkward though club bar seem meeting place local jakarta elite go playing loud music breakfast good little regarding expensive hotel breakfast trip indonesia quite disappointing
146,Hotel Monopoli,Gunadi Kr,5.0,great dinner buffet at bloom their buffet price exclude beverages you need to buy your own drink not only many main course dishes available many choice of cake is available too reservation before arrival is strongly recommended,Positif,great dinner buffet bloom buffet price exclude beverages need buy drink many main course dishes available many choice cake available reservation arrival strongly recommended
147,Hotel Monopoli,Andrea Peresthu,5.0,comfort food at a very reasonable price serving indonesian and mediteranean cuisine at a viennese style interior,Positif,comfort food reasonable price serving indonesian mediteranean cuisine viennese style interior
148,Hotel Monopoli,Fahry Pradipta,4.0,went there to dine for the buffet the food was alright for its price didn t expect anything too fancy but was treated with its own take of fancy it was definitely a unique experience and a good one at that the band that was playing was exceptional and the one needed improving was the quality of taste from the food,Positif,went dine buffet food alright price expect anything fancy treated take fancy definitely unique experience good one band playing exceptional one needed improving quality taste food
149,Hotel Monopoli,Kevin N.,5.0,great all in one solution for a whole evening start with nice dinner at the ground floor then go upstairs to the rooftop for some pre drinks and when you re in the mood go to the basement and dance off never spent a night in one of their rooms but i can imagine it s very loud so better sleep somewhere else,Positif,great one solution whole evening start nice dinner ground floor go upstairs rooftop pre drinks mood go basement dance never spent night one rooms imagine loud better sleep somewhere else
150,grandkemang Jakarta,william sandler,2.0,very loud band plays til am so loud guest room windows shake door knobs vibrate image in mirror distorts with the beat making sleep or concentration impossible rooms are large no balconies windows dont open controls for lights ac etc on year old bedside consule antique but still work smell of room musty toilet requires multiple handle jiggles to turn off location excellent everything close by hotel needs a renovation modernization until thats done dont overpay here our room around about usd which is about right for the condition quality of this older property wifi strength mixed depending on where in this large property,Negatif,loud band plays til loud guest room windows shake door knobs vibrate image mirror distorts beat making sleep concentration impossible rooms large balconies windows dont open controls lights ac etc year old bedside consule antique still work smell room musty toilet requires multiple handle jiggles turn location excellent everything close hotel needs renovation modernization thats done dont overpay room around usd right condition quality older property wifi strength mixed depending large property
151,grandkemang Jakarta,Dody Barus,3.0,located on the heart of kemang south jakarta with many places to go around in walking distance it is a nice place when you ve already there but the effort to be there is another different story you will face a common high traffic congestion now about the property usually it was a nice place to spend my weekend spacious and clean room well decorated i only have one complaint about watter supply in bath room the shower was too weak in room other than that i have nothing to complaint but it was last month this month they ask a deposit rp per stay which is not really convenient for me im looking forward to find alternatives cos this new policy,Negatif,located heart kemang south jakarta many places go around walking distance nice place already effort another different story face common high traffic congestion property usually nice place spend weekend spacious clean room well decorated one complaint watter supply bath room shower weak room nothing complaint last month month ask deposit rp stay really convenient im looking forward find alternatives cos new policy
152,grandkemang Jakarta,Belinda xie,5.0,having an event here coffèe break snacks are good hotel surrounding very silent and cozy the access to this hotel are not recommended cause the size of the road and so on,Positif,event coff e break snacks good hotel surrounding silent cozy access hotel recommended cause size road
153,grandkemang Jakarta,Ferry Farozdaq,1.0,this hotel is very dissapointed in service today i made booking for night from tonight until nights ahead but somehow i made mistake for booking date my voucher via traveloka stated start august instead of august i tried to explained to the receptionist that i ve made wrong order and ask their help to contact traveloka to changed the date i inform to him previously i had same case and could clear with hotel staff help i show him evidence as well but the receptionist just said he can not do that without any effort willingness to help he only gave a reason because my voucher is non refundable so i can make any change and i should keep on my schedule or should let my money gone it s very dissappointed i stay this hotel in many times i visit jakarta but they treat their customer like this i asked further do they have available room they said have but just can not help as my proposal sorry to say this last time i made booking with this hotel because many other hotel will treat their customer better for sure,Negatif,hotel dissapointed service today made booking night tonight nights ahead somehow made mistake booking date voucher via traveloka stated start august instead august tried explained receptionist made wrong order ask help contact traveloka changed date inform previously case could clear hotel staff help show evidence well receptionist said without effort willingness help gave reason voucher non refundable make change keep schedule let money gone dissappointed stay hotel many times visit jakarta treat customer like asked available room said help proposal sorry say last time made booking hotel many hotel treat customer better sure
154,grandkemang Jakarta,ku azmie,3.0, shower needs improvement hot water is not that hot room service excellent breakfast needs improvement not many choices of food rooms service location more,Negatif,shower needs improvement hot water hot room service excellent breakfast needs improvement many choices food rooms service location
155,grandkemang Jakarta,Royan Miftahul Huda,1.0, we order grand deluxe but no view and very noisy that u can sleep until am the room and the pillow so dirty rooms service location more,Negatif,order grand deluxe view noisy u sleep room pillow dirty rooms service location
156,grandkemang Jakarta,Rahul Agarwal,1.0,rooms are poorly maintained noisy music from outside makes it impossible to sleep toilets are dirty and not well equipped liquid soap is provided but nowhere to place it in the shower you have to put it on the floor and pick it up each time no attention to detail rooms service location more,Negatif,rooms poorly maintained noisy music outside makes impossible sleep toilets dirty well equipped liquid soap provided nowhere place shower put floor pick time attention detail rooms service location
157,grandkemang Jakarta,The Mawahiburahman,1.0,very poor service i come to reception and met the lady who incharge i asked local phone number she just asked me back to check the number through google what then i send email to director of sales just give suggestion for fo staff to improve so they can feel own and have soul to serve as its represen the brand but no respond as well i hope team can improve the service and owner bpk kemal notice this small things because impact for hotel itself,Negatif,poor service come reception met lady incharge asked local phone number asked back check number google send email director sales give suggestion fo staff improve feel soul serve represen brand respond well hope team improve service owner bpk kemal notice small things impact hotel
158,grandkemang Jakarta,Rajeev Munankami,4.0,rooms are of good size but the toilet fittings are very very old so won t get surprised if you find cockroachesrooms service location more,Positif,rooms good size toilet fittings old get surprised find cockroachesrooms service location
159,grandkemang Jakarta,guruprasad kukian,4.0,good place to stay very clean and tidy rooms and the breakfast options and also awesome you can explore a lot of cafés and restaurants around as the hotel is located around a lot of them,Positif,good place stay clean tidy rooms breakfast options also awesome explore lot caf s restaurants around hotel located around lot
160,grandkemang Jakarta,Sam “kuripiku” Nugo,5.0,alhamdulillah cozy place to stay the room is good the bed is comfort many space to just sitdown and relax on the lobby the food is also good rooms service location more,Positif,alhamdulillah cozy place stay room good bed comfort many space sitdown relax lobby food also good rooms service location
161,grandkemang Jakarta,R C L,4.0,location wise a great hotel with easy to walk to places in kemang otherwise basic but ok hotel to stay for a short trip rooms service location more,Positif,location wise great hotel easy walk places kemang otherwise basic ok hotel stay short trip rooms service location
162,grandkemang Jakarta,Evi Wijaya,5.0,hotel is clean staff friendly room service is fast kemang is really good place for staying,Positif,hotel clean staff friendly room service fast kemang really good place staying
163,grandkemang Jakarta,Rita Puspita Sari,1.0,no hot water at all even when you tried to complain they said this is our standard no wonder why they room rate really cheap rooms service location more,Negatif,hot water even tried complain said standard wonder room rate really cheap rooms service location
164,grandkemang Jakarta,Rifqi Hatta,3.0,great hospitality the bed is comfy and the food is great however the gym is not maintained well water dispenser is empty and the room is pretty untidy and the room i was staying in had dirty carpet rooms service location more,Negatif,great hospitality bed comfy food great however gym maintained well water dispenser empty room pretty untidy room staying dirty carpet rooms service location
165,grandkemang Jakarta,Peter Stolk,5.0,the grandkemang is the grand old lady of hotels where to stay when you travels brings you to kemang or south jakarta in general over the many years of operating the property has seen several renovation to keep up with time like all hotels during the covid period business was a challenge however during my recent visit i noted the property was clean and well maintained keep up the good work and look forward to my next visit at grandkemang,Positif,grandkemang grand old lady hotels stay travels brings kemang south jakarta general many years operating property seen several renovation keep time like hotels covid period business challenge however recent visit noted property clean well maintained keep good work look forward next visit grandkemang
166,grandkemang Jakarta,M. Ridlo Akbar,4.0,surprise with the spacious room hotel friendly staff can be better if it s reskin repainted and rewallpappered rooms service location more,Positif,surprise spacious room hotel friendly staff better reskin repainted rewallpappered rooms service location
167,grandkemang Jakarta,Lasta Dewi Sianturi,5.0,this hotel is an unique hotel in the middle of south jakarta old building but still stunning rooms service location more,Positif,hotel unique hotel middle south jakarta old building still stunning rooms service location
168,grandkemang Jakarta,K M,5.0,nice place to stay it s my preferred choice due to the location and shops and bars close by rooms service location more,Positif,nice place stay preferred choice due location shops bars close rooms service location
169,grandkemang Jakarta,Sean Muniandy,1.0,good location within kemang area the rest about this hotel is just questionable i lived in kemang for years and have been to this hotel many times but with current stay its just awful the room is dirty towels were run down and disgusting and on the first day there was not even one bed covers were old even wet yesterday the room carpet dirty and i would never walk barefoot ac didnt even worked on the first day i booked for the grand deluxe room and they arranged for deluxe upon arrival and then pretended they didnt know on my booking today at pm in bed i discover small miniature flights everything about this hotel is just shameful and dirty i have read so many negative comments about this hotel since checked in and this will be last time i will stay here shame on you grand kemang management,Negatif,good location within kemang area rest hotel questionable lived kemang years hotel many times current stay awful room dirty towels run disgusting first day even one bed covers old even wet yesterday room carpet dirty would never walk barefoot ac didnt even worked first day booked grand deluxe room arranged deluxe upon arrival pretended didnt know booking today pm bed discover small miniature flights everything hotel shameful dirty read many negative comments hotel since checked last time stay shame grand kemang management
170,grandkemang Jakarta,J T,3.0,quarantined here for a week after travel it wasnt perfect i think my two biggest complaints were a bar that plays loud music at nights nextdoor until am most rooms are not near it i got unlucky and that a couple of the meals were pretty bad like gross like it had been in the fridge for too long and then microwaved like crazy overall my stay was pretty good though especially for the price the food was decent excluding the couple times it was old and the one time i ordered in an a la carte burger it was big cooked fresh and very delicious higher quality than the general quarantine food the staff were very friendly although most didnt speak that good of english everything in the room was generally clean and functional all considered well i probably would not book this place again the couple times of bad food and the music was too much it was alright though for non quarantine stay the place seemed very nice,Negatif,quarantined week travel wasnt perfect think two biggest complaints bar plays loud music nights nextdoor rooms near got unlucky couple meals pretty bad like gross like fridge long microwaved like crazy overall stay pretty good though especially price food decent excluding couple times old one time ordered la carte burger big cooked fresh delicious higher quality general quarantine food staff friendly although didnt speak good english everything room generally clean functional considered well probably would book place couple times bad food music much alright though non quarantine stay place seemed nice
171,grandkemang Jakarta,Wildan Baraba,4.0,cool place they have some kind of art gallery in the lobby check in was fast and accomodate my needs strategically located in the bustling kemang area parking area rather large but because many guests we ended up parked in basement no big deal the room was spacious but quite old and they give me view to other building wall not comfortable to open my room curtain for breakfast i didn t taste i because they can t deliver our breakfast to room well i guess because they re so busy that morning since there was lot of government event there,Positif,cool place kind art gallery lobby check fast accomodate needs strategically located bustling kemang area parking area rather large many guests ended parked basement big deal room spacious quite old give view building wall comfortable open room curtain breakfast taste deliver breakfast room well guess busy morning since lot government event
172,grandkemang Jakarta,Febby Sabatira,1.0,this is probably the worst stars hotel ive ever been to i stayed for nights and those nights this hotel blacked out for minutes at am at night the staffs stop receiving call after pm i had to change rooms times because something always broken the ac and the toilet i went downstairs to front desk to request something for my room they never delivers it i called and no one is never there all of them the front desk room service concierge operator all of them they dont refill the soap and shampoo also change toilet paper from previous guest the room is very dusty i would never comeback here again,Negatif,probably worst stars hotel ive ever stayed nights nights hotel blacked minutes night staffs stop receiving call pm change rooms times something always broken ac toilet went downstairs front desk request something room never delivers called one never front desk room service concierge operator dont refill soap shampoo also change toilet paper previous guest room dusty would never comeback
173,grandkemang Jakarta,또또니,3.0,they are trying to provide kind and good service but the rooms air conditioners beds and towels were all old and smelly there are many foods in the morning but it doesn t taste good even the nasi goreang was not delicious in room service food i won t recommend it it has the advantage of being close to kemangmall,Negatif,trying provide kind good service rooms air conditioners beds towels old smelly many foods morning taste good even nasi goreang delicious room service food recommend advantage close kemangmall
174,grandkemang Jakarta,Bhita Hervita,3.0,stayed for couple of nights upon room cleaning they dont even put out the trash also wifi is so bad not even once did they refill the toilet tissue tv was old and the remote was lost so had to push the button they dont check on how many nights people are gonna stay and only give the card key that can be used nights have to go back to receptionist twice and my room is so far and high to redo the card key so annoying lift was old and so slow plus size room was spacious,Negatif,stayed couple nights upon room cleaning dont even put trash also wifi bad even refill toilet tissue tv old remote lost push button dont check many nights people gon na stay give card key used nights go back receptionist twice room far high redo card key annoying lift old slow plus size room spacious
175,grandkemang Jakarta,Penjelajah BUMI,1.0,don t leave security bellboy behind to transport belongings on checkout they ll treat as if you left your belongings behind and a potential criminal they tried to photo my id without consent during pick up one receptionist told the other to swiftly take a photo with their smartphone without explaining why they need it i understand they re just following sop as told by management but forcefully recording personal data invades customer privacy i was showing my passport and let them note down the data however they re not satisfied inconsiderate to potential identity theft of customers edit not recommended for quarantine stay they are often late and underserve in delivering food they distribute your passport image via whatsapp at the airport,Negatif,leave security bellboy behind transport belongings checkout treat left belongings behind potential criminal tried photo id without consent pick one receptionist told swiftly take photo smartphone without explaining need understand following sop told management forcefully recording personal data invades customer privacy showing passport let note data however satisfied inconsiderate potential identity theft customers edit recommended quarantine stay often late underserve delivering food distribute passport image via whatsapp airport
176,grandkemang Jakarta,arka nanta,1.0,ive been here for days for nye i called the house keeping few times to clean room but theres no response ive pressed the make up button before i leave for hours and the night i came back my rooms not cleaned up yet i think this is the most terrible stars hotel ive ever seen so far and remember this hotel is located at south jakarta but doesnt feels like it,Negatif,ive days nye called house keeping times clean room theres response ive pressed make button leave hours night came back rooms cleaned yet think terrible stars hotel ive ever seen far remember hotel located south jakarta doesnt feels like
177,grandkemang Jakarta,Harry Ferdiansyah,5.0,five stars for the location and prayer room somehow i was lost on my way to the meeting room from the basement oh they need to provide lifts for some meeting rooms not all have the ability to use the stairs,Positif,five stars location prayer room somehow lost way meeting room basement oh need provide lifts meeting rooms ability use stairs
178,grandkemang Jakarta,Leon Leon,1.0,on th dec i reserved one room in grandkemang on new years eve using agoda on st dec my daughter y o and i arrived at p m at the hotel we came from town outside jakarta we then went to the reception to do the check in but i was so frustrated to learn from the receptionist william that he could not find my reservation this problem was so unbelievable i had received the confirmation from agoda and it has been paid in full then i asked him to check again with agoda he said the fault is in agoda that agoda has not confirmed the room to them or paid them i dont know if this was the real problem since it was in their reservation system however as the customer i never expected this kind of thing to happen particularly since i already paid in full and it was new years eve it would be hard to find another hotel not to mention traffic in jakarta would be so crowded on that night for my daughter and me to wander around and find an available hotel my daughter and i stood in front of the receptions for about hour nobody offered us to sit and find the solution they also let other persons queued behind us unbelieve they could add another check in counter or at least ask them to sit while they resolve my issue i still cant believe how they treat the customer since i didnt find any solutions offered by the receptions i asked to talk to the manager then the manager finally offered my daughter and me to sit he again emphasized that this was agodas fault and had nothing to do with them i asked him if he could help me find another hotel and he said i needed to wait for the agodas pic to contact me is it that difficult grand kemang could you just help a mom and a daughter to find a place to stay if you help me do so i will consider paying on my account for the new hotel but you did not the manager also said that the only help he could offer was to contact agoda related to this issue then the agoda team would contact me however i did not receive any phone or email until around p m it was also when i finally decided to leave the hotel as my daughter was already tired of waiting for something uncertain then finally agoda emails came at p m offering the refund and finding another accommodation but i think it was too late i was already tired of the lousy service from both of them i will never reserve any room from agoda and grand kemang and for grand kemang if you think agoda is a bad travel agent as per your suggestion in our discussion why would you still collaborate with them you would disappoint your next customer or maybe the customer is in that priority for you in the end i just want to say thank you to agoda and grandkemang for making the worst new years eve for my daughter and me,Negatif,th dec reserved one room grandkemang new years eve using agoda st dec daughter arrived p hotel came town outside jakarta went reception check frustrated learn receptionist william could find reservation problem unbelievable received confirmation agoda paid full asked check agoda said fault agoda agoda confirmed room paid dont know real problem since reservation system however customer never expected kind thing happen particularly since already paid full new years eve would hard find another hotel mention traffic jakarta would crowded night daughter wander around find available hotel daughter stood front receptions hour nobody offered us sit find solution also let persons queued behind us unbelieve could add another check counter least ask sit resolve issue still cant believe treat customer since didnt find solutions offered receptions asked talk manager manager finally offered daughter sit emphasized agodas fault nothing asked could help find another hotel said needed wait agodas pic contact difficult grand kemang could help mom daughter find place stay help consider paying account new hotel manager also said help could offer contact agoda related issue agoda team would contact however receive phone email around p also finally decided leave hotel daughter already tired waiting something uncertain finally agoda emails came p offering refund finding another accommodation think late already tired lousy service never reserve room agoda grand kemang grand kemang think agoda bad travel agent suggestion discussion would still collaborate would disappoint next customer maybe customer priority end want say thank agoda grandkemang making worst new years eve daughter
179,grandkemang Jakarta,iim hs,2.0,dear grandkemang please consider this as an input for stars hotel i expect more especially from your staffs first on my second day staying there i have to upgrade my keycard when i asked the receptionist whether i have to upgrading it again tomorrow she asked how long i stay how could they didnt know the length of the stay of their guest and if i am not asking then i have to upgrade my key card every day second i am asking about the laundry service all they people in recepsionist talk about is they dont know third i am asking about if i could use the welcome drink again they said i dont know what exactly they know other than that you need to put attention in to your room carpet its full of dust and the cutlery left for more than two days in the alley its disturbing its not the pleasant experience but hopefully you guys could improve your service to your customer remembering that this is the stars hotel in the golden area of jakarta,Negatif,dear grandkemang please consider input stars hotel expect especially staffs first second day staying upgrade keycard asked receptionist whether upgrading tomorrow asked long stay could didnt know length stay guest asking upgrade key card every day second asking laundry service people recepsionist talk dont know third asking could use welcome drink said dont know exactly know need put attention room carpet full dust cutlery left two days alley disturbing pleasant experience hopefully guys could improve service customer remembering stars hotel golden area jakarta
180,Park Regis Arion,Ulyan Khalif,5.0,staffs are friendly room feels vintage but clean food are ok rooms service location more,Positif,staffs friendly room feels vintage clean food ok rooms service location
181,Park Regis Arion,Yosep JNK,2.0,i stayed there for two days in a so called the deluxe room and i had a really bad onboarding experience with this hotel the first room assigned to me was a disaster the room telephone was not working neither was the temperature controller the toilet bowl had some yellow stains on it the shower head was rusty even the closet doors were also stuck i asked the receptionist for another room but they told me to stay there after some discussion with the room technician they agreed to move me to another room the only thing that was great about this hotel was the location,Negatif,stayed two days called deluxe room really bad onboarding experience hotel first room assigned disaster room telephone working neither temperature controller toilet bowl yellow stains shower head rusty even closet doors also stuck asked receptionist another room told stay discussion room technician agreed move another room thing great hotel location
182,Park Regis Arion,Marteen,4.0,in attending on special occation the event of th idfb anniversary the lobby hotel and ballroom looks nice clean the staff from enter gate looby were friendly and helpfull niceeeservice location more,Positif,attending special occation event th idfb anniversary lobby hotel ballroom looks nice clean staff enter gate looby friendly helpfull niceeeservice location
183,Park Regis Arion,Adhitya Pratama,4.0,perfect location so many walk in distance cafe restaurant and convinient store nearbyrooms service location more,Positif,perfect location many walk distance cafe restaurant convinient store nearbyrooms service location
184,Park Regis Arion,Tony Willoughby,2.0,perhaps my experience was due to covid restrictions but it was a horrid stay the general ambiance of the hotel is average but the rooms are aging and service is non existent toilet did not flush properly and was very noisy during refill no hot water no electric kettle for the coffee tea service no shower or hand soap wifi very slow and with frequent disconnects i paid extra for breakfast service and was informed it would be delivered to my room due to lockdown and that someone would call each evening to take my order the first evening nobody called so i missed breakfast before my early meeting the next evening someone did call and took my order for am delivery but by am still no breakfast and i had to depart for the train station there are better options within walking distance of this hotel so look elsewhere,Negatif,perhaps experience due covid restrictions horrid stay general ambiance hotel average rooms aging service non existent toilet flush properly noisy refill hot water electric kettle coffee tea service shower hand soap wifi slow frequent disconnects paid extra breakfast service informed would delivered room due lockdown someone would call evening take order first evening nobody called missed breakfast early meeting next evening someone call took order delivery still breakfast depart train station better options within walking distance hotel look elsewhere
185,Park Regis Arion,genouva scooterholic,5.0,really happy and comfort for stay thank you ms henyrooms service location more,Positif,really happy comfort stay thank ms henyrooms service location
186,Park Regis Arion,merry widiastuti,4.0,old hotel with old interior don t expect too muchrooms service location more,Positif,old hotel old interior expect muchrooms service location
187,Park Regis Arion,Lidyamelia,4.0,boutique hotel with sufficient facilities clean and presentable with courteous staff great location despite the traffic strategic location in kemang its always traffic on weekend to commute you can walk nearby cafe and restaurant clean small rooftop pool is one of the perks however they dont provide towel so bring your own towel the gym equipment needs updating superior room was decent size and had everything required for a comfortable stay,Positif,boutique hotel sufficient facilities clean presentable courteous staff great location despite traffic strategic location kemang always traffic weekend commute walk nearby cafe restaurant clean small rooftop pool one perks however dont provide towel bring towel gym equipment needs updating superior room decent size everything required comfortable stay
188,Park Regis Arion,JJ TV,4.0,old but clean ok selection for breakfast,Positif,old clean ok selection breakfast
189,Park Regis Arion,atik ambarwati,5.0,i have visited and stayed in this hotel since its name was still grand flora i love the design of the building which always gives me feeling of calm i like the ambience in its lobby when it is not too crowded as many weddings are usually held in this hotel the building looks elegant without looking too massive and large although the building has been old but the hotel management seems to have worked hard in maintaining its fresh and charming ambience of the building like what i remember in the past,Positif,visited stayed hotel since name still grand flora love design building always gives feeling calm like ambience lobby crowded many weddings usually held hotel building looks elegant without looking massive large although building old hotel management seems worked hard maintaining fresh charming ambience building like remember past
190,Park Regis Arion,Peter,5.0,one of the best hotels we ever stayed in kemang area south jakarta we stayed in the executive the luxe suite with view over kemang and a nice living room the rooms are recently renovated clean and have a very nice bed to sleep at the breakfast is everyday different and tasty the staff are awesome and will help you with everything you needed the general manager mr deva is a nice person and really willing to help with everything you asked we recommend to everyone to stay here,Positif,one best hotels ever stayed kemang area south jakarta stayed executive luxe suite view kemang nice living room rooms recently renovated clean nice bed sleep breakfast everyday different tasty staff awesome help everything needed general manager mr deva nice person really willing help everything asked recommend everyone stay
