,Hotel_name,name,rating,review,label,review],review_tokens
131,Hotel Monopoli,Nayu A. Ramadhaningsih,5.0,i just simply looovveee iitt the interior of the hotel and the room is unique room is airy as declared i barely turned on the ac in the room that i stayed in and the ceiling is high this is important for people with asthma like me i don t favor the taste of the food i tried the humble fish and chips only but doesn t matter there are lots of food stalls restaurants cafes around this hotel or at least with the help of go food definitely will return here for another staycation,Positif,i just simply looovveee iitt the interior of the hotel and the room is unique room is airy as declared i barely turned on the ac in the room that i stayed in and the ceiling is high this is important for people with asthma like me i don t favor the taste of the food i tried the humble fish and chips only but doesn t matter there are lots of food stalls restaurants cafes around this hotel or at least with the help of go food definitely will return here for another staycation,i   j u s t   s i m p l y   l o o o v v e e e   i i t t   t h e   i n t e r i o r   o f   t h e   h o t e l   a n d   t h e   r o o m   i s   u n i q u e   r o o m   i s   a i r y   a s   d e c l a r e d   i   b a r e l y   t u r n e d   o n   t h e   a c   i n   t h e   r o o m   t h a t   i   s t a y e d   i n   a n d   t h e   c e i l i n g   i s   h i g h   t h i s   i s   i m p o r t a n t   f o r   p e o p l e   w i t h   a s t h m a   l i k e   m e   i   d o n   t   f a v o r   t h e   t a s t e   o f   t h e   f o o d   i   t r i e d   t h e   h u m b l e   f i s h   a n d   c h i p s   o n l y   b u t   d o e s n   t   m a t t e r   t h e r e   a r e   l o t s   o f   f o o d   s t a l l s   r e s t a u r a n t s   c a f e s   a r o u n d   t h i s   h o t e l   o r   a t   l e a s t   w i t h   t h e   h e l p   o f   g o   f o o d   d e f i n i t e l y   w i l l   r e t u r n   h e r e   f o r   a n o t h e r   s t a y c a t i o n
132,Hotel Monopoli,Put Salju,5.0,nothing has changed from this hotel everything is still the same clean comfortable all of their room non smoking and there is deposit k rupiah they have cafe bar in their rooftop,Positif,nothing has changed from this hotel everything is still the same clean comfortable all of their room non smoking and there is deposit k rupiah they have cafe bar in their rooftop,n o t h i n g   h a s   c h a n g e d   f r o m   t h i s   h o t e l   e v e r y t h i n g   i s   s t i l l   t h e   s a m e   c l e a n   c o m f o r t a b l e   a l l   o f   t h e i r   r o o m   n o n   s m o k i n g   a n d   t h e r e   i s   d e p o s i t   k   r u p i a h   t h e y   h a v e   c a f e   b a r   i n   t h e i r   r o o f t o p
133,Hotel Monopoli,Neil Siadari,1.0,this is my first time and will be the last time stay here worst experience ever i repeat worst reception not customer oriented no service excellent even no smiling voice when you call a reveption especially staff namely nadia never ever comeback to this hotel room small and just so so parking area view no town or anything just park area request high floor but given second floor want to upgrade my room to higher room cuase after we check in we think its to small first one they said it cost idr and when i called again they said it will be idr cause we already enter the room like what the price increase after hour your customer willing to pay but this is not how you doing bussiness never ever comeback,Negatif,this is my first time and will be the last time stay here worst experience ever i repeat worst reception not customer oriented no service excellent even no smiling voice when you call a reveption especially staff namely nadia never ever comeback to this hotel room small and just so so parking area view no town or anything just park area request high floor but given second floor want to upgrade my room to higher room cuase after we check in we think its to small first one they said it cost idr and when i called again they said it will be idr cause we already enter the room like what the price increase after hour your customer willing to pay but this is not how you doing bussiness never ever comeback,t h i s   i s   m y   f i r s t   t i m e   a n d   w i l l   b e   t h e   l a s t   t i m e   s t a y   h e r e   w o r s t   e x p e r i e n c e   e v e r   i   r e p e a t   w o r s t   r e c e p t i o n   n o t   c u s t o m e r   o r i e n t e d   n o   s e r v i c e   e x c e l l e n t   e v e n   n o   s m i l i n g   v o i c e   w h e n   y o u   c a l l   a   r e v e p t i o n   e s p e c i a l l y   s t a f f   n a m e l y   n a d i a   n e v e r   e v e r   c o m e b a c k   t o   t h i s   h o t e l   r o o m   s m a l l   a n d   j u s t   s o   s o   p a r k i n g   a r e a   v i e w   n o   t o w n   o r   a n y t h i n g   j u s t   p a r k   a r e a   r e q u e s t   h i g h   f l o o r   b u t   g i v e n   s e c o n d   f l o o r   w a n t   t o   u p g r a d e   m y   r o o m   t o   h i g h e r   r o o m   c u a s e   a f t e r   w e   c h e c k   i n   w e   t h i n k   i t s   t o   s m a l l   f i r s t   o n e   t h e y   s a i d   i t   c o s t   i d r   a n d   w h e n   i   c a l l e d   a g a i n   t h e y   s a i d   i t   w i l l   b e   i d r   c a u s e   w e   a l r e a d y   e n t e r   t h e   r o o m   l i k e   w h a t   t h e   p r i c e   i n c r e a s e   a f t e r   h o u r   y o u r   c u s t o m e r   w i l l i n g   t o   p a y   b u t   t h i s   i s   n o t   h o w   y o u   d o i n g   b u s s i n e s s   n e v e r   e v e r   c o m e b a c k
134,Hotel Monopoli,Hanna Manurung,3.0,room interior is attractive bathroom is thoughtfully designed to separate showering area and toilet seat air conditioner is functioning very very well cleanliness is handled properly as room is neatly tidied and cleaned location is very strategic and close to daily go to necessities like coffee shop resto book store grocery store however monopoli hotel needs to take serious action for improvement on hotel policy rooftop has karaoke facility which is extremely loud and disturbing customer who is resting at night owner should not merge karaoke area altogether with hotel in one building please consider to have separate building for karaoke and this has been the most common complaint for months from customer yet still going on owner does not take this into consideration maybe poor signal for price idr per night wifi signal is very very poor please provide wifi signal properly no motorbike parking lot i had to park my bike at tanameras since monopoli hotel does not provide basement or back area for parking this also has been second most commom complaint from customer yet again owner does not take this into consideration employees friendliness security at the front door was way much nicer and friendlier than staff at the front desk receptionist no automatic greeting from afar from staff talks casually to me while im asking seemed to be kinda impatient when explaining payment for charge early checking and idr for down payment fee as i believe owner will read and reply this i am so looking forward for monopoli hotel fully commit to take action on improvement seriously and very soon,Negatif,room interior is attractive bathroom is thoughtfully designed to separate showering area and toilet seat air conditioner is functioning very very well cleanliness is handled properly as room is neatly tidied and cleaned location is very strategic and close to daily go to necessities like coffee shop resto book store grocery store however monopoli hotel needs to take serious action for improvement on hotel policy rooftop has karaoke facility which is extremely loud and disturbing customer who is resting at night owner should not merge karaoke area altogether with hotel in one building please consider to have separate building for karaoke and this has been the most common complaint for months from customer yet still going on owner does not take this into consideration maybe poor signal for price idr per night wifi signal is very very poor please provide wifi signal properly no motorbike parking lot i had to park my bike at tanameras since monopoli hotel does not provide basement or back area for parking this also has been second most commom complaint from customer yet again owner does not take this into consideration employees friendliness security at the front door was way much nicer and friendlier than staff at the front desk receptionist no automatic greeting from afar from staff talks casually to me while im asking seemed to be kinda impatient when explaining payment for charge early checking and idr for down payment fee as i believe owner will read and reply this i am so looking forward for monopoli hotel fully commit to take action on improvement seriously and very soon,r o o m   i n t e r i o r   i s   a t t r a c t i v e   b a t h r o o m   i s   t h o u g h t f u l l y   d e s i g n e d   t o   s e p a r a t e   s h o w e r i n g   a r e a   a n d   t o i l e t   s e a t   a i r   c o n d i t i o n e r   i s   f u n c t i o n i n g   v e r y   v e r y   w e l l   c l e a n l i n e s s   i s   h a n d l e d   p r o p e r l y   a s   r o o m   i s   n e a t l y   t i d i e d   a n d   c l e a n e d   l o c a t i o n   i s   v e r y   s t r a t e g i c   a n d   c l o s e   t o   d a i l y   g o   t o   n e c e s s i t i e s   l i k e   c o f f e e   s h o p   r e s t o   b o o k   s t o r e   g r o c e r y   s t o r e   h o w e v e r   m o n o p o l i   h o t e l   n e e d s   t o   t a k e   s e r i o u s   a c t i o n   f o r   i m p r o v e m e n t   o n   h o t e l   p o l i c y   r o o f t o p   h a s   k a r a o k e   f a c i l i t y   w h i c h   i s   e x t r e m e l y   l o u d   a n d   d i s t u r b i n g   c u s t o m e r   w h o   i s   r e s t i n g   a t   n i g h t   o w n e r   s h o u l d   n o t   m e r g e   k a r a o k e   a r e a   a l t o g e t h e r   w i t h   h o t e l   i n   o n e   b u i l d i n g   p l e a s e   c o n s i d e r   t o   h a v e   s e p a r a t e   b u i l d i n g   f o r   k a r a o k e   a n d   t h i s   h a s   b e e n   t h e   m o s t   c o m m o n   c o m p l a i n t   f o r   m o n t h s   f r o m   c u s t o m e r   y e t   s t i l l   g o i n g   o n   o w n e r   d o e s   n o t   t a k e   t h i s   i n t o   c o n s i d e r a t i o n   m a y b e   p o o r   s i g n a l   f o r   p r i c e   i d r   p e r   n i g h t   w i f i   s i g n a l   i s   v e r y   v e r y   p o o r   p l e a s e   p r o v i d e   w i f i   s i g n a l   p r o p e r l y   n o   m o t o r b i k e   p a r k i n g   l o t   i   h a d   t o   p a r k   m y   b i k e   a t   t a n a m e r a s   s i n c e   m o n o p o l i   h o t e l   d o e s   n o t   p r o v i d e   b a s e m e n t   o r   b a c k   a r e a   f o r   p a r k i n g   t h i s   a l s o   h a s   b e e n   s e c o n d   m o s t   c o m m o m   c o m p l a i n t   f r o m   c u s t o m e r   y e t   a g a i n   o w n e r   d o e s   n o t   t a k e   t h i s   i n t o   c o n s i d e r a t i o n   e m p l o y e e s   f r i e n d l i n e s s   s e c u r i t y   a t   t h e   f r o n t   d o o r   w a s   w a y   m u c h   n i c e r   a n d   f r i e n d l i e r   t h a n   s t a f f   a t   t h e   f r o n t   d e s k   r e c e p t i o n i s t   n o   a u t o m a t i c   g r e e t i n g   f r o m   a f a r   f r o m   s t a f f   t a l k s   c a s u a l l y   t o   m e   w h i l e   i m   a s k i n g   s e e m e d   t o   b e   k i n d a   i m p a t i e n t   w h e n   e x p l a i n i n g   p a y m e n t   f o r   c h a r g e   e a r l y   c h e c k i n g   a n d   i d r   f o r   d o w n   p a y m e n t   f e e   a s   i   b e l i e v e   o w n e r   w i l l   r e a d   a n d   r e p l y   t h i s   i   a m   s o   l o o k i n g   f o r w a r d   f o r   m o n o p o l i   h o t e l   f u l l y   c o m m i t   t o   t a k e   a c t i o n   o n   i m p r o v e m e n t   s e r i o u s l y   a n d   v e r y   s o o n
135,Hotel Monopoli,Andra Maulana,4.0,great experience staying there for the weekend surprisingly got the grand deluxe with the mezzanine plus is you got a separate area for sleeping minus is when you re in bed and need to go for number in the middle of the night you have to navigate up and down the stairs since the bathroom is in the st floor the location is also prime for ordering food from some of the nicest south jakarta places skip the bfast and just cross the road for some starbucks or order something online from gofood grabfood,Positif,great experience staying there for the weekend surprisingly got the grand deluxe with the mezzanine plus is you got a separate area for sleeping minus is when you re in bed and need to go for number in the middle of the night you have to navigate up and down the stairs since the bathroom is in the st floor the location is also prime for ordering food from some of the nicest south jakarta places skip the bfast and just cross the road for some starbucks or order something online from gofood grabfood,g r e a t   e x p e r i e n c e   s t a y i n g   t h e r e   f o r   t h e   w e e k e n d   s u r p r i s i n g l y   g o t   t h e   g r a n d   d e l u x e   w i t h   t h e   m e z z a n i n e   p l u s   i s   y o u   g o t   a   s e p a r a t e   a r e a   f o r   s l e e p i n g   m i n u s   i s   w h e n   y o u   r e   i n   b e d   a n d   n e e d   t o   g o   f o r   n u m b e r   i n   t h e   m i d d l e   o f   t h e   n i g h t   y o u   h a v e   t o   n a v i g a t e   u p   a n d   d o w n   t h e   s t a i r s   s i n c e   t h e   b a t h r o o m   i s   i n   t h e   s t   f l o o r   t h e   l o c a t i o n   i s   a l s o   p r i m e   f o r   o r d e r i n g   f o o d   f r o m   s o m e   o f   t h e   n i c e s t   s o u t h   j a k a r t a   p l a c e s   s k i p   t h e   b f a s t   a n d   j u s t   c r o s s   t h e   r o a d   f o r   s o m e   s t a r b u c k s   o r   o r d e r   s o m e t h i n g   o n l i n e   f r o m   g o f o o d   g r a b f o o d
136,Hotel Monopoli,Fristha Pratiwi,4.0,thay have a unique and pretty interior design but in my nights experience i feel the air conditioner in the rented room wasn t cold enough and we can t set whether the fan blower or the temperature,Positif,thay have a unique and pretty interior design but in my nights experience i feel the air conditioner in the rented room wasn t cold enough and we can t set whether the fan blower or the temperature,t h a y   h a v e   a   u n i q u e   a n d   p r e t t y   i n t e r i o r   d e s i g n   b u t   i n   m y   n i g h t s   e x p e r i e n c e   i   f e e l   t h e   a i r   c o n d i t i o n e r   i n   t h e   r e n t e d   r o o m   w a s n   t   c o l d   e n o u g h   a n d   w e   c a n   t   s e t   w h e t h e r   t h e   f a n   b l o w e r   o r   t h e   t e m p e r a t u r e
137,Hotel Monopoli,Lulu Soekardi,4.0,i love the room so much cozy and comfy rooms service location more,Positif,i love the room so much cozy and comfy rooms service location more,i   l o v e   t h e   r o o m   s o   m u c h   c o z y   a n d   c o m f y   r o o m s   s e r v i c e   l o c a t i o n   m o r e
138,Hotel Monopoli,Sekar Karindra,1.0,this used to be one of my fav hotel in jakarta but recently im quite disappointed with their service i had a booking for nights and when i was about to check in there was flood yeah you know kemang area i asked for a refund reschedule directly to the hotel the staff seemed okay with my request but asked me to call traveloka to make the change after calling traveloka they confirmed that the hotel didnt grant my request with no particular reason so if its rainy season better stay somewhere else or if you already booked it and some out of your control situation happen e g flood unless youre god then obv you can control flood better pray theyre willing to compensate,Negatif,this used to be one of my fav hotel in jakarta but recently im quite disappointed with their service i had a booking for nights and when i was about to check in there was flood yeah you know kemang area i asked for a refund reschedule directly to the hotel the staff seemed okay with my request but asked me to call traveloka to make the change after calling traveloka they confirmed that the hotel didnt grant my request with no particular reason so if its rainy season better stay somewhere else or if you already booked it and some out of your control situation happen e g flood unless youre god then obv you can control flood better pray theyre willing to compensate,t h i s   u s e d   t o   b e   o n e   o f   m y   f a v   h o t e l   i n   j a k a r t a   b u t   r e c e n t l y   i m   q u i t e   d i s a p p o i n t e d   w i t h   t h e i r   s e r v i c e   i   h a d   a   b o o k i n g   f o r   n i g h t s   a n d   w h e n   i   w a s   a b o u t   t o   c h e c k   i n   t h e r e   w a s   f l o o d   y e a h   y o u   k n o w   k e m a n g   a r e a   i   a s k e d   f o r   a   r e f u n d   r e s c h e d u l e   d i r e c t l y   t o   t h e   h o t e l   t h e   s t a f f   s e e m e d   o k a y   w i t h   m y   r e q u e s t   b u t   a s k e d   m e   t o   c a l l   t r a v e l o k a   t o   m a k e   t h e   c h a n g e   a f t e r   c a l l i n g   t r a v e l o k a   t h e y   c o n f i r m e d   t h a t   t h e   h o t e l   d i d n t   g r a n t   m y   r e q u e s t   w i t h   n o   p a r t i c u l a r   r e a s o n   s o   i f   i t s   r a i n y   s e a s o n   b e t t e r   s t a y   s o m e w h e r e   e l s e   o r   i f   y o u   a l r e a d y   b o o k e d   i t   a n d   s o m e   o u t   o f   y o u r   c o n t r o l   s i t u a t i o n   h a p p e n   e   g   f l o o d   u n l e s s   y o u r e   g o d   t h e n   o b v   y o u   c a n   c o n t r o l   f l o o d   b e t t e r   p r a y   t h e y r e   w i l l i n g   t o   c o m p e n s a t e
139,Hotel Monopoli,Jummi Ishijima,3.0,one of the best designed rooms but unfortunately i had to check out after one night because the music and noise from the rooftop bar was unbearable initially had a mezzanine room on the top floor but the sound and vibrations could be felt right through so i moved to a room on the rd floor but still could hear everything and couldn t sleep until am if i was in jakarta to enjoy the nightlife will definitely stay here but not when i actually need to sleep at night they have regular shows several nights a week so nice place to have fun love love love the rooms,Negatif,one of the best designed rooms but unfortunately i had to check out after one night because the music and noise from the rooftop bar was unbearable initially had a mezzanine room on the top floor but the sound and vibrations could be felt right through so i moved to a room on the rd floor but still could hear everything and couldn t sleep until am if i was in jakarta to enjoy the nightlife will definitely stay here but not when i actually need to sleep at night they have regular shows several nights a week so nice place to have fun love love love the rooms,o n e   o f   t h e   b e s t   d e s i g n e d   r o o m s   b u t   u n f o r t u n a t e l y   i   h a d   t o   c h e c k   o u t   a f t e r   o n e   n i g h t   b e c a u s e   t h e   m u s i c   a n d   n o i s e   f r o m   t h e   r o o f t o p   b a r   w a s   u n b e a r a b l e   i n i t i a l l y   h a d   a   m e z z a n i n e   r o o m   o n   t h e   t o p   f l o o r   b u t   t h e   s o u n d   a n d   v i b r a t i o n s   c o u l d   b e   f e l t   r i g h t   t h r o u g h   s o   i   m o v e d   t o   a   r o o m   o n   t h e   r d   f l o o r   b u t   s t i l l   c o u l d   h e a r   e v e r y t h i n g   a n d   c o u l d n   t   s l e e p   u n t i l   a m   i f   i   w a s   i n   j a k a r t a   t o   e n j o y   t h e   n i g h t l i f e   w i l l   d e f i n i t e l y   s t a y   h e r e   b u t   n o t   w h e n   i   a c t u a l l y   n e e d   t o   s l e e p   a t   n i g h t   t h e y   h a v e   r e g u l a r   s h o w s   s e v e r a l   n i g h t s   a   w e e k   s o   n i c e   p l a c e   t o   h a v e   f u n   l o v e   l o v e   l o v e   t h e   r o o m s
140,Hotel Monopoli,Tari Danawidjaja,2.0,this hotel is beautifully designed it really represents the new york style very chic and stylish staff are very friendly and warm check in was also very smooth however we didnt check review about the hotel so we were really surprised when the front desk informed us about the noise we decided to take the twin bed on nd floor and when the night came it was so noisy both from the rooftop and ground floor i would not recommend this hotel to anyone who needs good sleep unless you wanna party till late and dont need to sleep even if you sleep w plugs u can still hear the noise i ended up slept at am breakfast was mediocre there were small plates of fruits left they only refill the pineapple got scramble eggs and the rest mostly consist of breads a hot porridge would be really nice actually or just walk down the street and you will find traditional indo porridge for a very good price,Negatif,this hotel is beautifully designed it really represents the new york style very chic and stylish staff are very friendly and warm check in was also very smooth however we didnt check review about the hotel so we were really surprised when the front desk informed us about the noise we decided to take the twin bed on nd floor and when the night came it was so noisy both from the rooftop and ground floor i would not recommend this hotel to anyone who needs good sleep unless you wanna party till late and dont need to sleep even if you sleep w plugs u can still hear the noise i ended up slept at am breakfast was mediocre there were small plates of fruits left they only refill the pineapple got scramble eggs and the rest mostly consist of breads a hot porridge would be really nice actually or just walk down the street and you will find traditional indo porridge for a very good price,t h i s   h o t e l   i s   b e a u t i f u l l y   d e s i g n e d   i t   r e a l l y   r e p r e s e n t s   t h e   n e w   y o r k   s t y l e   v e r y   c h i c   a n d   s t y l i s h   s t a f f   a r e   v e r y   f r i e n d l y   a n d   w a r m   c h e c k   i n   w a s   a l s o   v e r y   s m o o t h   h o w e v e r   w e   d i d n t   c h e c k   r e v i e w   a b o u t   t h e   h o t e l   s o   w e   w e r e   r e a l l y   s u r p r i s e d   w h e n   t h e   f r o n t   d e s k   i n f o r m e d   u s   a b o u t   t h e   n o i s e   w e   d e c i d e d   t o   t a k e   t h e   t w i n   b e d   o n   n d   f l o o r   a n d   w h e n   t h e   n i g h t   c a m e   i t   w a s   s o   n o i s y   b o t h   f r o m   t h e   r o o f t o p   a n d   g r o u n d   f l o o r   i   w o u l d   n o t   r e c o m m e n d   t h i s   h o t e l   t o   a n y o n e   w h o   n e e d s   g o o d   s l e e p   u n l e s s   y o u   w a n   n a   p a r t y   t i l l   l a t e   a n d   d o n t   n e e d   t o   s l e e p   e v e n   i f   y o u   s l e e p   w   p l u g s   u   c a n   s t i l l   h e a r   t h e   n o i s e   i   e n d e d   u p   s l e p t   a t   a m   b r e a k f a s t   w a s   m e d i o c r e   t h e r e   w e r e   s m a l l   p l a t e s   o f   f r u i t s   l e f t   t h e y   o n l y   r e f i l l   t h e   p i n e a p p l e   g o t   s c r a m b l e   e g g s   a n d   t h e   r e s t   m o s t l y   c o n s i s t   o f   b r e a d s   a   h o t   p o r r i d g e   w o u l d   b e   r e a l l y   n i c e   a c t u a l l y   o r   j u s t   w a l k   d o w n   t h e   s t r e e t   a n d   y o u   w i l l   f i n d   t r a d i t i o n a l   i n d o   p o r r i d g e   f o r   a   v e r y   g o o d   p r i c e
141,Hotel Monopoli,Randy,4.0,a good place to stay in the heart of central kemang so its easy to go to entertainment area quite fair price you got breakfast because corona so they deliver the breakfast to your room the car park is not much sometimes you have to park in side road which is hold by some unknown people and you have to pay k idr first if you stay the pool is small cant swim they got bar in rooftop,Positif,a good place to stay in the heart of central kemang so its easy to go to entertainment area quite fair price you got breakfast because corona so they deliver the breakfast to your room the car park is not much sometimes you have to park in side road which is hold by some unknown people and you have to pay k idr first if you stay the pool is small cant swim they got bar in rooftop,a   g o o d   p l a c e   t o   s t a y   i n   t h e   h e a r t   o f   c e n t r a l   k e m a n g   s o   i t s   e a s y   t o   g o   t o   e n t e r t a i n m e n t   a r e a   q u i t e   f a i r   p r i c e   y o u   g o t   b r e a k f a s t   b e c a u s e   c o r o n a   s o   t h e y   d e l i v e r   t h e   b r e a k f a s t   t o   y o u r   r o o m   t h e   c a r   p a r k   i s   n o t   m u c h   s o m e t i m e s   y o u   h a v e   t o   p a r k   i n   s i d e   r o a d   w h i c h   i s   h o l d   b y   s o m e   u n k n o w n   p e o p l e   a n d   y o u   h a v e   t o   p a y   k   i d r   f i r s t   i f   y o u   s t a y   t h e   p o o l   i s   s m a l l   c a n t   s w i m   t h e y   g o t   b a r   i n   r o o f t o p
142,Hotel Monopoli,Melvin rodgers,1.0,stayed near to top floor and there an event on as usual so the staff said we went up to the rooftop bar there was no event and it was empty alomost just the staff liked to play loud music very unlpeasant experience if you want a good nights sleep do not stay at this hotel rooms service location more,Negatif,stayed near to top floor and there an event on as usual so the staff said we went up to the rooftop bar there was no event and it was empty alomost just the staff liked to play loud music very unlpeasant experience if you want a good nights sleep do not stay at this hotel rooms service location more,s t a y e d   n e a r   t o   t o p   f l o o r   a n d   t h e r e   a n   e v e n t   o n   a s   u s u a l   s o   t h e   s t a f f   s a i d   w e   w e n t   u p   t o   t h e   r o o f t o p   b a r   t h e r e   w a s   n o   e v e n t   a n d   i t   w a s   e m p t y   a l o m o s t   j u s t   t h e   s t a f f   l i k e d   t o   p l a y   l o u d   m u s i c   v e r y   u n l p e a s a n t   e x p e r i e n c e   i f   y o u   w a n t   a   g o o d   n i g h t s   s l e e p   d o   n o t   s t a y   a t   t h i s   h o t e l   r o o m s   s e r v i c e   l o c a t i o n   m o r e
143,Hotel Monopoli,Indri Yunita,4.0,get transported back in time with the sweet vintage decor like nowhere else in jakarta loved the ambience but please be warned that this is a party hotel as they seem to make major cash from hosting events on weekends at the clubs on the rooftop and in the basement i stayed on rd level and the music from the rooftop was loud i was aware of this prior to booking but booked it anyway they also warned me during check in it was not a big problem for me but i can see why people give stars i guess they came unprepared so in conclusion best way to enjoy your stay here is check the party on their ig check in and get prepared for the party party til drop collapse on your bed definitely not for business travelers and family,Positif,get transported back in time with the sweet vintage decor like nowhere else in jakarta loved the ambience but please be warned that this is a party hotel as they seem to make major cash from hosting events on weekends at the clubs on the rooftop and in the basement i stayed on rd level and the music from the rooftop was loud i was aware of this prior to booking but booked it anyway they also warned me during check in it was not a big problem for me but i can see why people give stars i guess they came unprepared so in conclusion best way to enjoy your stay here is check the party on their ig check in and get prepared for the party party til drop collapse on your bed definitely not for business travelers and family,g e t   t r a n s p o r t e d   b a c k   i n   t i m e   w i t h   t h e   s w e e t   v i n t a g e   d e c o r   l i k e   n o w h e r e   e l s e   i n   j a k a r t a   l o v e d   t h e   a m b i e n c e   b u t   p l e a s e   b e   w a r n e d   t h a t   t h i s   i s   a   p a r t y   h o t e l   a s   t h e y   s e e m   t o   m a k e   m a j o r   c a s h   f r o m   h o s t i n g   e v e n t s   o n   w e e k e n d s   a t   t h e   c l u b s   o n   t h e   r o o f t o p   a n d   i n   t h e   b a s e m e n t   i   s t a y e d   o n   r d   l e v e l   a n d   t h e   m u s i c   f r o m   t h e   r o o f t o p   w a s   l o u d   i   w a s   a w a r e   o f   t h i s   p r i o r   t o   b o o k i n g   b u t   b o o k e d   i t   a n y w a y   t h e y   a l s o   w a r n e d   m e   d u r i n g   c h e c k   i n   i t   w a s   n o t   a   b i g   p r o b l e m   f o r   m e   b u t   i   c a n   s e e   w h y   p e o p l e   g i v e   s t a r s   i   g u e s s   t h e y   c a m e   u n p r e p a r e d   s o   i n   c o n c l u s i o n   b e s t   w a y   t o   e n j o y   y o u r   s t a y   h e r e   i s   c h e c k   t h e   p a r t y   o n   t h e i r   i g   c h e c k   i n   a n d   g e t   p r e p a r e d   f o r   t h e   p a r t y   p a r t y   t i l   d r o p   c o l l a p s e   o n   y o u r   b e d   d e f i n i t e l y   n o t   f o r   b u s i n e s s   t r a v e l e r s   a n d   f a m i l y
144,Hotel Monopoli,Ferdy Pratama,5.0,such a good experience to stay in here with a unique interior and a clean environment if you need some entertainment there are bars in roof top and in underground with weekly frequent music events their breakfast actually pretty tasty with moderate choices menus and plus the soap and shampoos are from the good vibes organic one of indonesias local brand it makes the bathing experiences so greatttt,Positif,such a good experience to stay in here with a unique interior and a clean environment if you need some entertainment there are bars in roof top and in underground with weekly frequent music events their breakfast actually pretty tasty with moderate choices menus and plus the soap and shampoos are from the good vibes organic one of indonesias local brand it makes the bathing experiences so greatttt,s u c h   a   g o o d   e x p e r i e n c e   t o   s t a y   i n   h e r e   w i t h   a   u n i q u e   i n t e r i o r   a n d   a   c l e a n   e n v i r o n m e n t   i f   y o u   n e e d   s o m e   e n t e r t a i n m e n t   t h e r e   a r e   b a r s   i n   r o o f   t o p   a n d   i n   u n d e r g r o u n d   w i t h   w e e k l y   f r e q u e n t   m u s i c   e v e n t s   t h e i r   b r e a k f a s t   a c t u a l l y   p r e t t y   t a s t y   w i t h   m o d e r a t e   c h o i c e s   n u s   a n d   p l u s   t h e   s o a p   a n d   s h a m p o o s   a r e   f r o m   t h e   g o o d   v i b e s   o r g a n i c   o n e   o f   i n d o n e s i a s   l o c a l   b r a n d   i t   m a k e s   t h e   b a t h i n g   e x p e r i e n c e s   s o   g r e a t t t t
145,Hotel Monopoli,Tom Srn,3.0,good hipsterish hotel with cool rooftop and friendly staff the rooms were very clean well designed and generally very nice the somewhat elitist crowd makes it almost feel awkward to be here though the club and bar seem to be a meeting place for the local jakarta elite and go on playing loud music until am the breakfast was good but very very little regarding that it was the most expensive hotel breakfast during our trip in indonesia that was quite disappointing,Negatif,good hipsterish hotel with cool rooftop and friendly staff the rooms were very clean well designed and generally very nice the somewhat elitist crowd makes it almost feel awkward to be here though the club and bar seem to be a meeting place for the local jakarta elite and go on playing loud music until am the breakfast was good but very very little regarding that it was the most expensive hotel breakfast during our trip in indonesia that was quite disappointing,g o o d   h i p s t e r i s h   h o t e l   w i t h   c o o l   r o o f t o p   a n d   f r i e n d l y   s t a f f   t h e   r o o m s   w e r e   v e r y   c l e a n   w e l l   d e s i g n e d   a n d   g e n e r a l l y   v e r y   n i c e   t h e   s o m e w h a t   e l i t i s t   c r o w d   m a k e s   i t   a l m o s t   f e e l   a w k w a r d   t o   b e   h e r e   t h o u g h   t h e   c l u b   a n d   b a r   s e e m   t o   b e   a   m e e t i n g   p l a c e   f o r   t h e   l o c a l   j a k a r t a   e l i t e   a n d   g o   o n   p l a y i n g   l o u d   m u s i c   u n t i l   a m   t h e   b r e a k f a s t   w a s   g o o d   b u t   v e r y   v e r y   l i t t l e   r e g a r d i n g   t h a t   i t   w a s   t h e   m o s t   e x p e n s i v e   h o t e l   b r e a k f a s t   d u r i n g   o u r   t r i p   i n   i n d o n e s i a   t h a t   w a s   q u i t e   d i s a p p o i n t i n g
146,Hotel Monopoli,Gunadi Kr,5.0,great dinner buffet at bloom their buffet price exclude beverages you need to buy your own drink not only many main course dishes available many choice of cake is available too reservation before arrival is strongly recommended,Positif,great dinner buffet at bloom their buffet price exclude beverages you need to buy your own drink not only many main course dishes available many choice of cake is available too reservation before arrival is strongly recommended,g r e a t   d i n n e r   b u f f e t   a t   b l o o m   t h e i r   b u f f e t   p r i c e   e x c l u d e   b e v e r a g e s   y o u   n e e d   t o   b u y   y o u r   o w n   d r i n k   n o t   o n l y   m a n y   m a i n   c o u r s e   d i s h e s   a v a i l a b l e   m a n y   c h o i c e   o f   c a k e   i s   a v a i l a b l e   t o o   r e s e r v a t i o n   b e f o r e   a r r i v a l   i s   s t r o n g l y   r e c o m m e n d e d
147,Hotel Monopoli,Andrea Peresthu,5.0,comfort food at a very reasonable price serving indonesian and mediteranean cuisine at a viennese style interior,Positif,comfort food at a very reasonable price serving indonesian and mediteranean cuisine at a viennese style interior,c o m f o r t   f o o d   a t   a   v e r y   r e a s o n a b l e   p r i c e   s e r v i n g   i n d o n e s i a n   a n d   m e d i t e r a n e a n   c u i s i n e   a t   a   v i e n n e s e   s t y l e   i n t e r i o r
